quick,serial,1,1000,1687234204,0.00020828700507991016
quick,serial,1,1000,1687234204,0.00017999399278778583
quick,serial,1,1000,1687234204,0.00018529400404077023
quick,serial,1,1000,1687234204,0.00017520500114187598
quick,serial,1,1000,1687234204,0.00017300101171713322
quick,tasks,2,1000,0,0.0016061179921962321
quick,sections,2,1000,0,0.00054641399765387177
quick,tasks,2,1000,0,0.0014447699941229075
quick,sections,2,1000,0,0.00053613500494975597
quick,tasks,2,1000,0,0.0014290499966591597
quick,sections,2,1000,0,0.00052697600040119141
quick,tasks,2,1000,0,0.001445271002012305
quick,sections,2,1000,0,0.00052587498794309795
quick,tasks,2,1000,0,0.001258053001947701
quick,sections,2,1000,0,0.00051943300059065223
quick,tasks,2,1000,100,0.00012385699665173888
quick,sections,2,1000,100,0.00011272598931100219
quick,tasks,2,1000,100,0.0001261409925064072
quick,sections,2,1000,100,0.0001935600012075156
quick,tasks,2,1000,100,0.0001154710043920204
quick,sections,2,1000,100,0.00018825900042429566
quick,tasks,2,1000,100,0.00012609099212568253
quick,sections,2,1000,100,0.00010162399848923087
quick,tasks,2,1000,100,0.00011026000720448792
quick,sections,2,1000,100,9.7145995823666453e-05
quick,tasks,2,1000,1000,0.0002206009958172217
quick,sections,2,1000,1000,8.6475993157364428e-05
quick,tasks,2,1000,1000,0.00013239299005363137
quick,sections,2,1000,1000,8.6234998889267445e-05
quick,tasks,2,1000,1000,0.00012557000445667654
quick,sections,2,1000,1000,8.6835003457963467e-05
quick,tasks,2,1000,1000,0.00012583100760821253
quick,sections,2,1000,1000,8.5623993072658777e-05
quick,tasks,2,1000,1000,0.00012147199595347047
quick,sections,2,1000,1000,8.5893989307805896e-05
quick,tasks,4,1000,0,0.002365488006034866
quick,sections,4,1000,0,0.00028625699633266777
quick,tasks,4,1000,0,0.0022179469960974529
quick,sections,4,1000,0,0.00053295800171326846
quick,tasks,4,1000,0,0.002195142995333299
quick,sections,4,1000,0,0.0002820690133376047
quick,tasks,4,1000,0,0.0021901239961152896
quick,sections,4,1000,0,0.00028581600054167211
quick,tasks,4,1000,0,0.0022296589886536822
quick,sections,4,1000,0,0.00027860200498253107
quick,tasks,4,1000,100,0.00010566199489403516
quick,sections,4,1000,100,0.00010021099296864122
quick,tasks,4,1000,100,0.00010801600001286715
quick,sections,4,1000,100,0.0001053809974109754
quick,tasks,4,1000,100,0.00014746100350748748
quick,sections,4,1000,100,9.9891010904684663e-05
quick,tasks,4,1000,100,0.00010866799857467413
quick,sections,4,1000,100,9.9338998552411795e-05
quick,tasks,4,1000,100,0.00012219299969729036
quick,sections,4,1000,100,9.9540004157461226e-05
quick,tasks,4,1000,1000,0.00012862600851804018
quick,sections,4,1000,1000,8.7477004854008555e-05
quick,tasks,4,1000,1000,0.00011466900468803942
quick,sections,4,1000,1000,8.9551002020016313e-05
quick,tasks,4,1000,1000,0.00011211499804630876
quick,sections,4,1000,1000,8.6544998339377344e-05
quick,tasks,4,1000,1000,0.00011235399870201945
quick,sections,4,1000,1000,8.6625004769302905e-05
quick,tasks,4,1000,1000,0.00011134200030937791
quick,sections,4,1000,1000,9.0351997641846538e-05
quick,tasks,8,1000,0,0.0022318039991660044
quick,sections,8,1000,0,0.00027789099840447307
quick,tasks,8,1000,0,0.0021217129979049787
quick,sections,8,1000,0,0.00029448200075421482
quick,tasks,8,1000,0,0.0020424609974725172
quick,sections,8,1000,0,0.0002812870079651475
quick,tasks,8,1000,0,0.0020782799983862787
quick,sections,8,1000,0,0.0004303619934944436
quick,tasks,8,1000,0,0.0020237059943610802
quick,sections,8,1000,0,0.00027755000337492675
quick,tasks,8,1000,100,0.00014322299102786928
quick,sections,8,1000,100,9.7125986940227449e-05
quick,tasks,8,1000,100,0.00010248599573969841
quick,sections,8,1000,100,0.00010623299749568105
quick,tasks,8,1000,100,0.00010882699280045927
quick,sections,8,1000,100,0.00010418900637887418
quick,tasks,8,1000,100,0.00010422900959383696
quick,sections,8,1000,100,0.00010205499711446464
quick,tasks,8,1000,100,0.000112263995106332
quick,sections,8,1000,100,9.8118005553260446e-05
quick,tasks,8,1000,1000,0.00012108200462535024
quick,sections,8,1000,1000,8.5323001258075237e-05
quick,tasks,8,1000,1000,0.00012161298946011811
quick,sections,8,1000,1000,8.9690991444513202e-05
quick,tasks,8,1000,1000,0.00012536899885162711
quick,sections,8,1000,1000,8.8638989836908877e-05
quick,tasks,8,1000,1000,0.00012514900299720466
quick,sections,8,1000,1000,8.5473002400249243e-05
quick,tasks,8,1000,1000,0.00012419698759913445
quick,sections,8,1000,1000,8.6746003944426775e-05
quick,tasks,16,1000,0,0.0030494149978039786
quick,sections,16,1000,0,0.00033154401171486825
quick,tasks,16,1000,0,0.0027433200011728331
quick,sections,16,1000,0,0.00030991200765129179
quick,tasks,16,1000,0,0.0026642489974619821
quick,sections,16,1000,0,0.00031284701253753155
quick,tasks,16,1000,0,0.0024606910010334104
quick,sections,16,1000,0,0.00031256700458470732
quick,tasks,16,1000,0,0.0022670900070806965
quick,sections,16,1000,0,0.00032075299532152712
quick,tasks,16,1000,100,0.00013056999887339771
quick,sections,16,1000,100,0.00010187498992308974
quick,tasks,16,1000,100,0.00012566000805236399
quick,sections,16,1000,100,9.9739991128444672e-05
quick,tasks,16,1000,100,0.00012546000652946532
quick,sections,16,1000,100,0.00010107300477102399
quick,tasks,16,1000,100,0.00011510899639688432
quick,sections,16,1000,100,9.7525989986024797e-05
quick,tasks,16,1000,100,0.00012476899428293109
quick,sections,16,1000,100,0.00012850599887315184
quick,tasks,16,1000,1000,0.00012939699809066951
quick,sections,16,1000,1000,0.00010057199688162655
quick,tasks,16,1000,1000,0.00012453799718059599
quick,sections,16,1000,1000,8.6665997514501214e-05
quick,tasks,16,1000,1000,0.00013489699631463736
quick,sections,16,1000,1000,8.7125998106785119e-05
quick,tasks,16,1000,1000,0.00012418700498528779
quick,sections,16,1000,1000,8.6516010924242437e-05
quick,tasks,16,1000,1000,0.00012757399235852063
quick,sections,16,1000,1000,8.6605999968014657e-05
quick,serial,1,10000,1000,0.0011462200054666027
quick,serial,1,10000,1000,0.0012576220033224672
quick,serial,1,10000,1000,0.0013036300078965724
quick,serial,1,10000,1000,0.0012955350102856755
quick,serial,1,10000,1000,0.0012895440013380721
quick,tasks,2,10000,0,0.0022951540013309568
quick,sections,2,10000,0,0.0034677340008784086
quick,tasks,2,10000,0,0.0023253519902937114
quick,sections,2,10000,0,0.0040484330093022436
quick,tasks,2,10000,0,0.0024883229925762862
quick,sections,2,10000,0,0.0028350950015010312
quick,tasks,2,10000,0,0.0025183499965351075
quick,sections,2,10000,0,0.0028999190108152106
quick,tasks,2,10000,0,0.0025408639921806753
quick,sections,2,10000,0,0.0028903609927510843
quick,tasks,2,10000,100,0.0011452879989519715
quick,sections,2,10000,100,0.0012634240119950846
quick,tasks,2,10000,100,0.0011319720069877803
quick,sections,2,10000,100,0.0012295290071051568
quick,tasks,2,10000,100,0.0011097399983555079
quick,sections,2,10000,100,0.0012394579971441999
quick,tasks,2,10000,100,0.0010796220012707636
quick,sections,2,10000,100,0.00111521000508219
quick,tasks,2,10000,100,0.0010928669944405556
quick,sections,2,10000,100,0.0012332659971434623
quick,tasks,2,10000,1000,0.00089047101209871471
quick,sections,2,10000,1000,0.0011810559954028577
quick,tasks,2,10000,1000,0.0008346149988938123
quick,sections,2,10000,1000,0.0011814770114142448
quick,tasks,2,10000,1000,0.00083444399933796376
quick,sections,2,10000,1000,0.0011774189915740862
quick,tasks,2,10000,1000,0.00080920600157696754
quick,sections,2,10000,1000,0.0011764269875129685
quick,tasks,2,10000,1000,0.00096213800134137273
quick,sections,2,10000,1000,0.0012043909955536947
quick,tasks,4,10000,0,0.0077903210039949045
quick,sections,4,10000,0,0.0055495910055469722
quick,tasks,4,10000,0,0.0068098990013822913
quick,sections,4,10000,0,0.0040933989948825911
quick,tasks,4,10000,0,0.0052268040017224848
quick,sections,4,10000,0,0.0032649159984430298
quick,tasks,4,10000,0,0.0054739960032748058
quick,sections,4,10000,0,0.0034751179919112474
quick,tasks,4,10000,0,0.0056966219999594614
quick,sections,4,10000,0,0.0043857380078407004
quick,tasks,4,10000,100,0.00081408501137048006
quick,sections,4,10000,100,0.001247121996129863
quick,tasks,4,10000,100,0.0008074020006461069
quick,sections,4,10000,100,0.0011006319982698187
quick,tasks,4,10000,100,0.00072641800215933472
quick,sections,4,10000,100,0.0011027769942302257
quick,tasks,4,10000,100,0.00072880199877545238
quick,sections,4,10000,100,0.0012523219920694828
quick,tasks,4,10000,100,0.00077256601070985198
quick,sections,4,10000,100,0.0017627570050535724
quick,tasks,4,10000,1000,0.00081973600026685745
quick,sections,4,10000,1000,0.0017066610016627237
quick,tasks,4,10000,1000,0.00078231400402728468
quick,sections,4,10000,1000,0.0015151849947869778
quick,tasks,4,10000,1000,0.00061141799960751086
quick,sections,4,10000,1000,0.0010195779905188829
quick,tasks,4,10000,1000,0.00074213701009284705
quick,sections,4,10000,1000,0.0010732509981608018
quick,tasks,4,10000,1000,0.00076155499846208841
quick,sections,4,10000,1000,0.001125820999732241
quick,tasks,8,10000,0,0.018754325006739236
quick,sections,8,10000,0,0.0028099379997001961
quick,tasks,8,10000,0,0.010204051999608055
quick,sections,8,10000,0,0.0027690090064425021
quick,tasks,8,10000,0,0.010756917996332049
quick,sections,8,10000,0,0.0028186840063426644
quick,tasks,8,10000,0,0.010586161995888688
quick,sections,8,10000,0,0.0027807410078821704
quick,tasks,8,10000,0,0.0090953439939767122
quick,sections,8,10000,0,0.0028006999928038567
quick,tasks,8,10000,100,0.00083767999603878707
quick,sections,8,10000,100,0.0012565709912450984
quick,tasks,8,10000,100,0.00068528899282682687
quick,sections,8,10000,100,0.0011491049954202026
quick,tasks,8,10000,100,0.00066808599513024092
quick,sections,8,10000,100,0.0012242689990671352
quick,tasks,8,10000,100,0.00082223099889233708
quick,sections,8,10000,100,0.0011631219967966899
quick,tasks,8,10000,100,0.00070517801214009523
quick,sections,8,10000,100,0.0011176559928571805
quick,tasks,8,10000,1000,0.00058354499924462289
quick,sections,8,10000,1000,0.0011635929986368865
quick,tasks,8,10000,1000,0.00053533299069385976
quick,sections,8,10000,1000,0.0010641019907779992
quick,tasks,8,10000,1000,0.0005932829953962937
quick,sections,8,10000,1000,0.0010770880035124719
quick,tasks,8,10000,1000,0.00057530899357516319
quick,sections,8,10000,1000,0.0010638819949235767
quick,tasks,8,10000,1000,0.00054192499374039471
quick,sections,8,10000,1000,0.0011195480037713423
quick,tasks,16,10000,0,0.024820711987558752
quick,sections,16,10000,0,0.0029528809973271564
quick,tasks,16,10000,0,0.026757532003102824
quick,sections,16,10000,0,0.0028437520086299628
quick,tasks,16,10000,0,0.023589502001414075
quick,sections,16,10000,0,0.0029642719891853631
quick,tasks,16,10000,0,0.023190157997305505
quick,sections,16,10000,0,0.0028652229957515374
quick,tasks,16,10000,0,0.019726340993656777
quick,sections,16,10000,0,0.0028522880020318553
quick,tasks,16,10000,100,0.00080929600517265499
quick,sections,16,10000,100,0.0012247999984538183
quick,tasks,16,10000,100,0.00090858500334434211
quick,sections,16,10000,100,0.0012062140012858436
quick,tasks,16,10000,100,0.00069057900691404939
quick,sections,16,10000,100,0.0012053730024490505
quick,tasks,16,10000,100,0.00081210200733039528
quick,sections,16,10000,100,0.0011782410001615062
quick,tasks,16,10000,100,0.00085608499648515135
quick,sections,16,10000,100,0.0011495859944261611
quick,tasks,16,10000,1000,0.0005580260040005669
quick,sections,16,10000,1000,0.0011765880044549704
quick,tasks,16,10000,1000,0.00047324399929493666
quick,sections,16,10000,1000,0.0011246280046179891
quick,tasks,16,10000,1000,0.00052082499314565212
quick,sections,16,10000,1000,0.0011432640021666884
quick,tasks,16,10000,1000,0.00045865599531680346
quick,sections,16,10000,1000,0.001169644994661212
quick,tasks,16,10000,1000,0.00049381300050299615
quick,sections,16,10000,1000,0.0011635130067588761
quick,serial,1,100000,1000,0.018501733007724397
quick,serial,1,100000,1000,0.016697676008334383
quick,serial,1,100000,1000,0.016323492003721185
quick,serial,1,100000,1000,0.016726792004192248
quick,serial,1,100000,1000,0.016698719002306461
quick,tasks,2,100000,0,0.013361412988160737
quick,sections,2,100000,0,0.030422324009123258
quick,tasks,2,100000,0,0.012371662000077777
quick,sections,2,100000,0,0.030411924002692103
quick,tasks,2,100000,0,0.012538732000393793
quick,sections,2,100000,0,0.030316389995277859
quick,tasks,2,100000,0,0.01369905901083257
quick,sections,2,100000,0,0.030748476987355389
quick,tasks,2,100000,0,0.011759564004023559
quick,sections,2,100000,0,0.030114766006590798
quick,tasks,2,100000,100,0.010726829990744591
quick,sections,2,100000,100,0.016836061011417769
quick,tasks,2,100000,100,0.01271988800726831
quick,sections,2,100000,100,0.016015432993299328
quick,tasks,2,100000,100,0.012466845000744797
quick,sections,2,100000,100,0.016674963000696152
quick,tasks,2,100000,100,0.013700601004529744
quick,sections,2,100000,100,0.01668646399048157
quick,tasks,2,100000,100,0.013997578993439674
quick,sections,2,100000,100,0.018387855001492426
quick,tasks,2,100000,1000,0.013857922007446177
quick,sections,2,100000,1000,0.017987069004448131
quick,tasks,2,100000,1000,0.011132054991321638
quick,sections,2,100000,1000,0.015262094995705411
quick,tasks,2,100000,1000,0.012999080994632095
quick,sections,2,100000,1000,0.015205567004159093
quick,tasks,2,100000,1000,0.012701953994110227
quick,sections,2,100000,1000,0.015117619012016803
quick,tasks,2,100000,1000,0.012544653000077233
quick,sections,2,100000,1000,0.01646996199269779
quick,tasks,4,100000,0,0.01803822600049898
quick,sections,4,100000,0,0.030553164004231803
quick,tasks,4,100000,0,0.013353176997043192
quick,sections,4,100000,0,0.030384159996174276
quick,tasks,4,100000,0,0.014820630007307045
quick,sections,4,100000,0,0.029871249993448146
quick,tasks,4,100000,0,0.013859204002073966
quick,sections,4,100000,0,0.030558964004740119
quick,tasks,4,100000,0,0.014992127995355986
quick,sections,4,100000,0,0.030775155988521874
quick,tasks,4,100000,100,0.0088480220001656562
quick,sections,4,100000,100,0.015749985992442816
quick,tasks,4,100000,100,0.0090420609922148287
quick,sections,4,100000,100,0.01664446500944905
quick,tasks,4,100000,100,0.010221274002105929
quick,sections,4,100000,100,0.018249038999783807
quick,tasks,4,100000,100,0.009210614996845834
quick,sections,4,100000,100,0.018284447010955773
quick,tasks,4,100000,100,0.0093123289989307523
quick,sections,4,100000,100,0.018476454002666287
quick,tasks,4,100000,1000,0.0066678659932222217
quick,sections,4,100000,1000,0.017831261007813737
quick,tasks,4,100000,1000,0.010074995996546932
quick,sections,4,100000,1000,0.015233318001264706
quick,tasks,4,100000,1000,0.0090660279965959489
quick,sections,4,100000,1000,0.016454690994578414
quick,tasks,4,100000,1000,0.0078448660060530528
quick,sections,4,100000,1000,0.017821112007368356
